# eps_11 eps_22 force(N)
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-7.589516329332249875e-05 , 2.005966952934499936e-05 , -5.432045243398027878e+02
-3.046267126620000581e-04 , 6.688415863010000069e-05 , -1.932415545657015628e+03
-6.225439551120000477e-04 , 1.716089109934000069e-04 , -4.107204199809099919e+03
-1.017908117621999908e-03 , 2.689581816439000307e-04 , -6.605156805599744985e+03
-1.437550720484499864e-03 , 4.121945928898999943e-04 , -9.165508997772827570e+03
-1.813204814314500063e-03 , 5.552139591038999632e-04 , -1.168053937639198375e+04
-2.232928353329499682e-03 , 6.752741103653999918e-04 , -1.416404159083678132e+04
-2.650124005254500190e-03 , 8.136867140393999696e-04 , -1.662652500159083866e+04
-3.055489244499499848e-03 , 9.811088379053998620e-04 , -1.908703785555201830e+04
-3.491764845139500115e-03 , 1.133284613620399962e-03 , -2.154163920458161010e+04
-3.909287205074499921e-03 , 1.264150253365399967e-03 , -2.399295634743875053e+04
-4.341884365719500538e-03 , 1.447621634065400075e-03 , -2.649025212853961420e+04
-4.796826953644499868e-03 , 1.605673240915399778e-03 , -2.896849966274260441e+04
-5.217659158534500123e-03 , 1.733763027280399872e-03 , -3.141456212535793748e+04
-5.686697424894499898e-03 , 1.893182003220400273e-03 , -3.387441815462934028e+04
-6.139220270514500477e-03 , 2.106247464760399764e-03 , -3.631062808145084273e+04
-6.609863947189500120e-03 , 2.260599864000400160e-03 , -3.875866101813553541e+04
-7.068669810859499851e-03 , 2.418297843150400001e-03 , -4.116859746102450299e+04
-7.566568581219500558e-03 , 2.615143694980399947e-03 , -4.366983427298758761e+04
-8.065789273229500081e-03 , 2.813912823560400442e-03 , -4.605546770601336175e+04
-8.537597245084498770e-03 , 2.978717725425399955e-03 , -4.839249511931276356e+04
-9.018542371404500088e-03 , 3.173728298170400055e-03 , -5.069142603881641116e+04
-9.140006033064501656e-03 , 3.201162081105399758e-03 , -5.121032755329302745e+04
