# eps_11  eps_22 force(N)
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-8.567870485678703418e-04 , 0.000000000000000000e+00 , -4.631119999999999891e+03
-1.693648816936487930e-03 , 0.000000000000000000e+00 , -9.072440000000000509e+03
-2.889165628891656162e-03 , 0.000000000000000000e+00 , -1.518400000000000000e+04
-3.925280199252801500e-03 , 0.000000000000000000e+00 , -2.019472000000000116e+04
-5.041095890410958284e-03 , 0.000000000000000000e+00 , -2.577484000000000015e+04
-5.997509339975093043e-03 , 0.000000000000000000e+00 , -3.002635999999999694e+04
-6.933997509339975482e-03 , 0.000000000000000000e+00 , -3.408808000000000175e+04
-7.850560398505602999e-03 , 0.000000000000000000e+00 , -3.799795999999999913e+04
-8.966376089663760651e-03 , 0.000000000000000000e+00 , -4.262908000000000175e+04
-9.863013698630136716e-03 , 0.000000000000000000e+00 , -4.596955999999999767e+04
-1.058032378580323757e-02 , 0.000000000000000000e+00 , -4.874063999999999942e+04
-1.129763387297633842e-02 , 0.000000000000000000e+00 , -5.117008000000000175e+04
-1.185554171855541551e-02 , 0.000000000000000000e+00 , -5.337175999999999476e+04
-1.227397260273972376e-02 , 0.000000000000000000e+00 , -5.466240000000000146e+04
